pitcher,player_name,pitch_pct_CH,pitch_pct_CU,pitch_pct_FF,pitch_pct_SL,pitch_pct_FC,pitch_pct_SI,pitch_pct_ST,pitch_pct_SV,pitch_pct_FS,pitch_pct_KC,pitch_pct_KN,pitch_pct_PO,avg_speed_CH,avg_speed_CU,avg_speed_FF,avg_speed_SL,avg_speed_FC,avg_speed_SI,avg_speed_ST,avg_speed_SV,avg_speed_FS,avg_speed_KC,avg_speed_KN,avg_speed_PO,avg_spin_CH,avg_spin_CU,avg_spin_FF,avg_spin_SL,avg_spin_FC,avg_spin_SI,avg_spin_ST,avg_spin_SV,avg_spin_FS,avg_spin_KC,avg_spin_KN,avg_spin_PO,avg_pfx_x_CH,avg_pfx_x_CU,avg_pfx_x_FF,avg_pfx_x_SL,avg_pfx_x_FC,avg_pfx_x_SI,avg_pfx_x_ST,avg_pfx_x_SV,avg_pfx_x_FS,avg_pfx_x_KC,avg_pfx_x_KN,avg_pfx_x_PO,avg_pfx_z_CH,avg_pfx_z_CU,avg_pfx_z_FF,avg_pfx_z_SL,avg_pfx_z_FC,avg_pfx_z_SI,avg_pfx_z_ST,avg_pfx_z_SV,avg_pfx_z_FS,avg_pfx_z_KC,avg_pfx_z_KN,avg_pfx_z_PO,cluster,cluster_name
686613,"Brown, Hunter",9.278350515463918,0,52.57731958762887,5.154639175257731,13.402061855670103,0,0,0,0,19.587628865979383,0,0,88.4888888888889,0,95.72941176470589,89.86,92.55384615384615,0,0,0,0,82.53157894736842,0,0,1439,0,2339.5686274509803,2288.6,2418.5384615384614,0,0,0,0,2524.7368421052633,0,0,-1.1944444444444444,0,-0.2923529411764706,0.326,0.3507692307692308,0,0,0,0,0.4726315789473684,0,0,0.7,0,1.492156862745098,0.224,1.0192307692307692,0,0,0,0,-1.3215789473684212,0,0,4,Balanced Arsenal
686752,"Pepiot, Ryan",24.137931034482758,2.2988505747126435,48.275862068965516,19.54022988505747,5.747126436781609,0,0,0,0,0,0,0,86.51428571428572,81.75,95.32619047619048,89.08235294117647,91.54,0,0,0,0,0,0,0,2460.9523809523807,2665,2408.8333333333335,2561.529411764706,2506.6,0,0,0,0,0,0,0,-1.2057142857142857,1.15,-0.5773809523809523,0.5135294117647059,0.298,0,0,0,0,0,0,0,0.28,-1.005,1.5961904761904762,0.5494117647058824,0.982,0,0,0,0,0,0,0,4,Balanced Arsenal
686826,"Jarvis, Bryce",10.909090909090908,0,29.09090909090909,34.54545454545455,18.181818181818183,7.2727272727272725,0,0,0,0,0,0,84.81666666666666,0,95.73125,87.12105263157895,90.73,95.85,0,0,0,0,0,0,1978.8333333333333,0,2157.8125,2674.4736842105262,2456.7,2120.75,0,0,0,0,0,0,-1.3966666666666667,0,-0.72125,0.5626315789473684,-0.177,-1.3575,0,0,0,0,0,0,0.6233333333333333,0,1.25875,-0.03578947368421052,0.575,0.605,0,0,0,0,0,0,4,Balanced Arsenal
687765,"Spence, Mitch",0,15.492957746478872,0,43.66197183098591,35.2112676056338,5.633802816901409,0,0,0,0,0,0,0,79.14545454545454,0,84.50645161290322,91.656,94.05,0,0,0,0,0,0,0,2806.6363636363635,0,2786.8387096774195,2597.36,2394.5,0,0,0,0,0,0,0,1.2772727272727273,0,1.4606451612903226,0.3468,-0.49,0,0,0,0,0,0,0,-1.24,0,-0.2629032258064516,0.5024,0.7925,0,0,0,0,0,0,1,Sinker-Slider Specialists
689017,"Knack, Landon",14.399999999999999,0,42.4,30.4,0,0,0,0,0,12.8,0,0,83.91666666666667,0,92.43773584905661,84.31315789473685,0,0,0,0,0,78.74375,0,0,1629.3333333333333,0,2442.7169811320755,2617.4210526315787,0,0,0,0,0,2858.875,0,0,-0.7133333333333334,0,-0.6143396226415094,0.37105263157894736,0,0,0,0,0,0.669375,0,0,1.1105555555555555,0,1.6275471698113206,0.27263157894736845,0,0,0,0,0,-1.309375,0,0,4,Balanced Arsenal
690986,"Harrison, Kyle",29.03225806451613,0,53.76344086021505,0,0,0,0,17.20430107526882,0,0,0,0,85.5962962962963,0,93.114,0,0,0,0,82.39375,0,0,0,0,1928.7777777777778,0,2230.02,0,0,0,0,2036.5625,0,0,0,0,1.3885185185185185,0,1.2416,0,0,0,0,-0.49874999999999997,0,0,0,0,0.1685185185185185,0,0.9324,0,0,0,0,-0.29375,0,0,0,0,4,Balanced Arsenal
693821,"Elder, Bryce",24.705882352941178,0,5.88235294117647,22.35294117647059,0,47.05882352941176,0,0,0,0,0,0,84.8952380952381,0,90.06,82.90526315789474,0,89.42,0,0,0,0,0,0,2241.2380952380954,0,2073.4,2462.2105263157896,0,1944.4,0,0,0,0,0,0,-0.920952380952381,0,-0.16999999999999998,0.15052631578947367,0,-1.113,0,0,0,0,0,0,0.5371428571428571,0,1.34,0.060526315789473685,0,0.98775,0,0,0,0,0,0,4,Balanced Arsenal
694297,"Pfaadt, Brandon",12.5,1.0416666666666665,22.916666666666664,0,0,23.958333333333336,39.58333333333333,0,0,0,0,0,87.16666666666666,79.7,91.99545454545455,0,0,91.90434782608696,83.52105263157895,0,0,0,0,0,1980.5833333333333,2357,2475.2727272727275,0,0,2329.782608695652,2722.2894736842104,0,0,0,0,0,-1.2083333333333333,1.27,-0.44227272727272726,0,0,-1.2517391304347827,1.0594736842105263,0,0,0,0,0,0.3475,-0.59,1.2322727272727272,0,0,0.5273913043478261,0.5936842105263158,0,0,0,0,0,4,Balanced Arsenal
694813,"Stone, Gavin",15.789473684210526,7.368421052631578,16.842105263157894,14.736842105263156,15.789473684210526,29.47368421052631,0,0,0,0,0,0,86.26666666666667,82.52857142857142,95.1875,89.35,92.46,95.02857142857142,0,0,0,0,0,0,1706.9333333333334,2263.1428571428573,2283.625,2044.142857142857,2333.3333333333335,2169.285714285714,0,0,0,0,0,0,-1.2493333333333334,0.19142857142857145,-0.8025,0.17500000000000002,-0.272,-1.2725,0,0,0,0,0,0,0.5526666666666666,-0.54,1.53375,0.26071428571428573,0.988,1.1185714285714285,0,0,0,0,0,0,4,Balanced Arsenal
808967,"Yamamoto, Yoshinobu",0,26.804123711340207,43.29896907216495,0,3.0927835051546393,0,0,0,26.804123711340207,0,0,0,0,77.93076923076923,95.35952380952381,0,90.43333333333334,0,0,0,89.29615384615384,0,0,0,0,2526,2101.690476190476,0,2136,0,0,0,1092.7692307692307,0,0,0,0,1.1146153846153846,-0.5807142857142857,0,0.14666666666666667,0,0,0,-0.425,0,0,0,0,-1.2869230769230768,1.3526190476190476,0,0.6233333333333333,0,0,0,0.18115384615384617,0,0,0,3,Power Fastball Pitchers
